text,id,label
"Este sujeito é a escória da política brasileira , se não fossem os otários da igreja dele , que são roubados e o adoram , ele jamais seria eleito . Tenho nojo desse imbecil .",hateSpeech,2
"@USER o besta fera do noblat sempre fala tic tac no blog dele envolvendo vocês ! com essa corja maligna do congresso , STF , mídia , jornalistas como esses diabos do noblat , Fábio panunzio , Reinaldo azedo , Raquel sheirabosta , José Simão , George marques , todos da globo enfim que perseguem @USER , esquerda só teria solução com uma intervenção divina @USER ! Deus tinha que fazer uma limpeza com essa corja maligna @USER",hateSpeech,2
"Poxa , era só ele sair do armário ... quem sabe passava essa raivinha toda .",hateSpeech,2
Pelo menos esse cafajestes será julgado e condenado,offensive,1
Professor :seta_top: :seta_top: :seta_top:,neutral,0
"Pessoal , vamos nos unir sempre . Kim e MBL são nossos aliados . A esquerda deste país se junta e não têm caráter . Ponto . A direita precisa ser firme . Um ou outro ponto poderá ser divergido . Normal . Conversem . DIREITA sempre . Unidos é que vencemos eles . Kim é um político honesto . Ele só precisa ter maldade . E sair do DEM . Claro",hateSpeech,2
Ñ suporto essas palhaçadas esse ñ . me representa .,neutral,0
O Leilane cala essa boca suja greluda,hateSpeech,2
Queiroz livre ? Queiroz guerreiro do povo brasileiro :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: A ESQUERDALHA É PODRE,hateSpeech,2
ENTREVISTA PERFEITA,neutral,0
Essa deputada tem que ser contida por alguém .,neutral,0
:rolando_no_chão_de_rir: Comunista ...,hateSpeech,2
"Triste ver essa cachorrada entre vocês que eram tão amigas e lutaram tanto pra tirar esse país das mãos do PT . A entrada de vocês na politica foi um erro , que decepção vocês duas .",hateSpeech,2
Parabéns futuro presidente !,neutral,0
Puta que pariu,offensive,1
"Esse é a verdadeira vergonha . Ser evangélico ou ser católico remonta o amor ao próximo , mas esse cara é vil e preconceituoso .",offensive,1
Bozó pirá,neutral,0
"Que e esse imundo que se acha o moralista da conduta correta ? Deve ser um daqueles imorais , se achando gente do bem . No fundo tem medo de abrir a bíblia pq sabe o que faz da sua vida e pecaminoso . Pobre coitado de espírito e amor ao próximo .",hateSpeech,2
Ameiii ! Maravilhosos ! :rosto_sorridente_com_olhos_de_coração:,neutral,0
"Eu não sei muito bem como foi esse tal de AI - 5 , mas vc não acha que teriam que medidas extremas se um grupo começasse a sequestrar aviões , matar autoridades como policiais ?",neutral,0
Não . Têm que falar sim . Oque fortalece a esquerda é vocês criticarem o presidente e seus aliados . Isto é de uma enorme burrice .,hateSpeech,2
"Foi prá isso quê o Lula ladrão foi solto ? ? Quê vergonha , Brasil ..",offensive,1
Parabéns Benedita você me representa,neutral,0
"Essa mulher é uma guerreira , tem minha admiração",neutral,0
Rsrs ... Empatados ...,neutral,0
Se diz evangélico . pior dos seres a pedra arremessada e igual bumerangue prezado divirta.se com seu veneno .,hateSpeech,2
"Louco , louco . Prendam esse desequilibrado comunista",hateSpeech,2
Pirralha do caralho e gorda imunda,hateSpeech,2
"Nojo , ta passando dos limites",offensive,1
Pena da de vc devolva o que nunca foi teu,offensive,1
a hipocrisia e uma coisa terrivel que faço questao de jogar na cara dos esquerdopatas q atacam a ministra,hateSpeech,2
Pepa Pig ou Pinguço ?,hateSpeech,2
"De volta pra casa Lula ... Pra casa de jaula .. La vc estará bem protegido , ninguem te fara mal",offensive,1
NAZISTINHA ESCROTO DO CARALHO,offensive,1
Nojento .,offensive,1
Um educador desses Brasil :mãos_para_cima: :pele_morena_clara:,neutral,0
"Manuela doa seu salário pra mim , SUA COMUNISTA",hateSpeech,2
Pq é uma vaca .,hateSpeech,2
Muito bem fácil bandido é sempre bandido E o lugar dele é na cadeia lulaladrao fora STF protetor de bandido .,hateSpeech,2
Parece q tudo é ruim a menos q tenha um negro ou um lgbt no meio,hateSpeech,2
À vitória ! :punho_levantado:,neutral,0
Que corrupto chato,offensive,1
Esse CANALHA já devia ter voltado para a cadeia de segurança máxima .,offensive,1
Meu Deus ! ! ! enquanto Greta falava meus olhos foram enxendo d'agua,neutral,0
"Dra Janaína sou seu fã , é verdade ou ilação o comentário do filho do Presidente , se vocês não falam e nem alertam ? Alguém tem que ter coragem para falar o óbvio . :rosto_sorridente_com_óculos_escuros:",neutral,0
Essa lei vai servir para punir a globolixo e a imprensa que propagam fake news o tempo todo ! :rosto_zangado:,offensive,1
Que podre ! ! ! @USER cada dia se afunda mais ... sai enquanto é tempo . Para que está horrível .,offensive,1
Que exemplo,neutral,0
Lindos 🇧 🇷 Orgulho do meu filho estudar no Colégio Militar de Brasília :coração_vermelho:,neutral,0
@USER parabéns futuro presidente . Você merece,neutral,0
Não me canso de chamá-lo de IMBECIL ! !,offensive,1
Mas é falsa hein ? Acabou a mamata.quer dinheiro vá trabalhar .,offensive,1
O STF acaba com qualquer bom sonho dos Brasileiros ! ! Vermes .,offensive,1
Tá uma bagaceira esse país de merda :rosto_vomitando: :rosto_vomitando: :rosto_vomitando:,offensive,1
"Colégio militar deveria se estender pelo País : disciplina , Patriotismo , Cultura e ensino de qualidade !",neutral,0
Ta igual a Globolixo ... uma fala dele e vc ta criando mentiras . Sabe interpretar nao ne ! ! Vc só se afunda Joice . Deprimente ! ! !,offensive,1
Caiu em desgraça no PSL . TR CUIDA ! @USER @USER,hateSpeech,2
Lula foi ministro ? ? ? Credo eu não sabia,offensive,1
GloboLixo :fogo: :fogo: :fogo:,offensive,1
A mim ela eh similar aquelas moças que ficam na rodovia que trocam serviços por $ . Sem tirar nem por ...,hateSpeech,2
"Na próxima eleição o PT vai ser extinto então , vive de mentiras .",hateSpeech,2
Avante Brasil 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 #BolsonaroPresidente2022 🇧 🇷,neutral,0
"Homem nojento , sem limites !",offensive,1
Comunista lixo !,hateSpeech,2
Que pesadelo ! ! Que desgoverno ! Que lixo este bolsofake ! ! :rosto_chorando: :rosto_chorando:,offensive,1
Por que você e a Janaína se calaram quando escutam o Lindbergh farias fazendo menção a desordem civil e quando a Gleisi fala que pessoas serão mortas ao tentarem prender o Lula ?,neutral,0
#globolixo :rosto_soltando_vapor_pelo_nariz: :rosto_soltando_vapor_pelo_nariz: :rosto_soltando_vapor_pelo_nariz:,offensive,1
Será que iram prender todos os militontos de esquerda ? ! ...,hateSpeech,2
Nunca duvidei . E avisei demais,neutral,0
Pastor do diabo,offensive,1
Parabéns ! ! ! O Sr merece .,neutral,0
"Pode até ser , mas o Brasil precisa disso , o Brasil precisa de uma guerra , pra voltarmos as origens , sentimentos e a nos respeitar como pessoas e naçao",neutral,0
Ridículo ! ! !,offensive,1
Cadelinha de estimação da lixo,hateSpeech,2
":rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: É porque a Pepa tem o mesmo espírito ruim do Mula ! Deus não ajuda a ficar no alto , a ficar bem , tá sempre se l @USER ! Minha mãe dizia : Quem muito quer nada tem ! É o caso dela e do Mula ! Beijão pra vc Carla ! Estamos com vc e os bons do Congresso ! :tulipa: :rosto_mandando_um_beijo:",hateSpeech,2
Tropa virtual ... Que comédia essa esquerda :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:,hateSpeech,2
Luladrão tem que voltar para Prisão em cela.comum NÃO sou obrigada pagar o Lixo desse MARGINAL VAGABUNDO VELHO BODE :cabra: ... Em cela com privilégios ahhh Não mesmo ...,hateSpeech,2
"Deus há de permitir que o Sr em 2022 , seja nosso presidente , que não façam o mesmo que fizeram com Lula #13 :coração_vermelho:",neutral,0
Meu furo presidente :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
Devagar e sempre .,neutral,0
"Eu sou negro e só vejo racismo de sua boca podre sua Negra , agora me diga que eu sou racista .",offensive,1
Nojo desse pedofilo desfarsado de bonzinho !,offensive,1
"FELIZES BOLSOOTARIOS ? ? ? A CADA DIA BOLSOMERDA MOSTRA COM CLAREZA , QUE USOU VOCES , COMO O PESSOAL DO MATO USA O SABUGO DE MILHO ... PARA LIMPAR O CÚ ! ! ! ENTAO CAPIAUS BOLSOOTARIOS COMO SE SENTEM COMO SABUGOS DE MILHO DE BOLSOMERDA ? ? ? SE APENAS ATINGISSE VOCES , ESTRUMES , TUDO BEM , SERIA OTIMO ! ! ! MAS VAI ATINGIR A TODOS , QUE NAO SAO IMBECIS COMO VOCES , BOLSOCAPIAUS ! ! ! INFAMES ! ! ! :cocô: :cocô: :cocô: :rosto_de_cavalo: :rato: :rato: :rato: :rosto_de_cavalo: :rosto_de_cavalo: :rosto_de_cavalo:",hateSpeech,2
Verdade !,neutral,0
Patriotismo a parte ... los Hermanos sempre tiveram mais cultura .. desta vez foi só mais uma demonstração,neutral,0
"Garoto , era pra vc ser o nosso presidente e não essa besta que os “ cidadãos de bem ” elegeram !",offensive,1
"Lulaladrão NAO me impressiona , mas esses HaddadS todos com conhecimento e estudo ouvir essas boboseiras e apoiar é de dar nojo ! ! ! :rosto_com_cifrões:",hateSpeech,2
"Esse desgraçado incentivando guerra civil . Exército fica de olho , bandidos tem q está na cadeia . Esse partido sempre incentivou guerrilhas , são uns , pilantras miseráveis .",hateSpeech,2
ESA MINHA GALERIA MARAVILHOSA ABRANCO,neutral,0
Tenha vergonha na cara e fale dos vcs fizeram com o Brasil ! ! ! Nos fale sobre como está o Lula kkkkk,hateSpeech,2
Me representam !,neutral,0
NOJO ! ! !,offensive,1
"A @USER é contra esteriótipos , mas fez lipo quando era gorda e hj ela diz pra vc mulher se aceitar como vc é ! Kkkkkkkk",hateSpeech,2
"Quando ouvimos uma sujeita dessas :cocô: falando assim é sinal que estamos no caminho certo . Ela gostava do Brasil quando recebia mesada , dinheiro fruto de roubo .",offensive,1
"De novo Narizinho , vc não cansa de falar mal do Bolsonaro , vai fazer outra coisa ... vc sabe cozinhar , vai fazer alguma comida pro chifrudo do seu marido , chifrudo sim já que vc ama o cachaceiro de São Bernardo e vc qd vai ver ele em Curitiba , fica lá com ele na cela os dois a sós ...",hateSpeech,2
Não sei como esse cara nao foi preso ainda,offensive,1
@USER @USER Olha essa menina discursando na ONU . Eu a sigo no Insta faz um tempo já :soco: :pele_morena_clara:,neutral,0
"Essa garota precisa de tratamento , e é triste ver uma menina desperdiçando tempo e dinheiro de quem banca isso , com discursos vazios e de ódio , gerando simpatia apenas para militantes de esquerda a oportunistas ...",hateSpeech,2
"E muito lixo que se acha nesse país ,",offensive,1
Porra o presidente não serve pra porra nenhuma ? Pra que presidente então ? É o STF que governa o país ? Estamos fudidos então ... Se for isso mesmo o Brasil precisa de intervenção militar porque a nossa corte está recheada de bandidos ! ! !,hateSpeech,2
Qual a droga que ele anda consumindo em ? Pqp ! :pessoa_decepcionada:,offensive,1
Brasil : Ame-o ou deixe-o !,neutral,0
Ele é um vagabundo torturador,offensive,1
"Agora eu vou concordar com vc , os filhos estão atrapalhando a gestão do Pai . Infelizmente",neutral,0
"Aproveite , logo estará atrás das grades .",offensive,1
Sem palavras.Chorando com ela pela mãe Gaya .,neutral,0
Safada sem vergonha ! Velha asquerosa ! :rosto_vomitando:,hateSpeech,2
:rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: tem dó ! O que fortalece a esquerda é uma esquerda disfarçada de direita .,neutral,0
"Para de manipular o gado deputada , ele não criou nada só sanciono a lei que vcs criaram , mas como esperar democracia de uma parlamentar petista né ... aí fica tentando responsabilizar ele",hateSpeech,2
"Branco fazendo branquice . Quando o escandinavo resolve salvar o mundo , sai da frente que lá vem discurso grandioso , em inglês perfeito . Que preguiça .",hateSpeech,2
Asco ! !,offensive,1
"Bolsonaro precisa de tranquilidade para governar espero que os filhos entendam que eles estão fornecendo munição pra esquerda maldita e atrapalhando demais este governo ! Sou obrigada a dizer que calados ajudam mais pois vcs não têm nenhum preparo . Precisam estudar melhor , se prepararem . Além disto deputada vaidosa e querendo notoriedade também atrapalha",hateSpeech,2
@USER Engano seu ! Isso é coisa da direita burra q fica querendo mostrar q escolheu o lado certo,hateSpeech,2
Cristina neles ! ! !,neutral,0
Esse é um nojento ! !,offensive,1
Outra esquerdista cara de pau ! Não basta os do Brasil ! :rosto_furioso:,hateSpeech,2
É de amargar !,neutral,0
Cretina ! ! !,offensive,1
Corja de bandidos !,offensive,1
"Mais mimimi ... esse.pensamento só enfraquece ! O povo votou em Bolsonaro e nos demais é pra falar e derrubar discursos e mentiras esquerdistas e lutar por nós ! Não para ficarem medindo palavras com medo dos ataques ! Vcs deveriam estar todos unidos a eles ajudando a derrubar essa esquerda destruidora e não ajudando a enfraquecer a situação e o governo , insistindo nesse tipo de postagens !",hateSpeech,2
Esse realmente merece,neutral,0
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: parabéns meu Presidente :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração:,neutral,0
"Nesse meio ronda energias ruins e pessoas más , SO orando pedindo forças dos céus , SO DEUS pra derrubar essas trevas .",neutral,0
:rosto_furioso: :rosto_furioso: :rosto_furioso: depravado,offensive,1
"Esses heróis da direitas são uns escrotos , doentes e perversos !",hateSpeech,2
PT quadrilha de bandidoooos,hateSpeech,2
As vezes tem pessoas com espirito inflexível não saber escutar precisa apanhar para amadurecer .,neutral,0
Essa globo lixo não cansa de passar vergonha ! !,offensive,1
":mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: o @USER tá livre e os #bolsominionsidiotas estão desesperados :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: Você já ouviu falar do CAGÔMETRO ? ? :rosto_pensativo: :rosto_com_monóculo: O Bozonaro é chique demais , ele já tem até um contador de cagadas pra registrar as merdas dele em um site na internet :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: lá você vai encontrar tudo sobre o Laranjal do #psl :tangerina: :tangerina: :tangerina: :cocô: :cocô: :cocô: :dorso_da_mão_com_dedo_indicador_apontando_para_baixo: :dorso_da_mão_com_dedo_indicador_apontando_para_baixo: :dorso_da_mão_com_dedo_indicador_apontando_para_baixo: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: HTTPURL :dorso_da_mão_com_dedo_indicador_apontando_para_a_esquerda:",hateSpeech,2
Esse ser deve voltar para a cadeia por incitar a violência . Ele é toda cambada dele,hateSpeech,2
Ptistas Lixos :cocô:,hateSpeech,2
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: muito bom ! Isso mesmo . essa globo é um lixo podre !,offensive,1
"E aí , bando de hipócritas :)",offensive,1
Esquerdista ordinária e safada,hateSpeech,2
Retada ! ! É isso Benedita ! !,neutral,0
Ministro tu és um cidadão descente pois não se deixa levar por blandiciosos . Parabéns ! ! !,neutral,0
De roubo PT entende né ... da uma dicas #gleisihoffmannnacadeiajá #gleisiterrorista #GleisiDesesperada,hateSpeech,2
"Bandida , safada , comunista e corrupta ! ! ! Fora do Brasil ! ! Lixo ! ! !",hateSpeech,2
Essa esquerda é uma PIADA ! !,hateSpeech,2
Queria saber como alguém em sã consciência comemora o início de uma guerra que matou milhões ? ! ! ! :rosto_gritando_de_medo: :rosto_gritando_de_medo: :rosto_vomitando: :rosto_vomitando: :rosto_zangado: :rosto_zangado:,neutral,0
"Joyce , se eu gostasse de mimimi eu comprava um gato gago .",offensive,1
@USER está igual mulher chifruda ! ! !,hateSpeech,2
Amo ver a Globolixo pagar mico kkkk,offensive,1
Criminosos . ( pode vir eu estou pronto ) .,offensive,1
#porca,hateSpeech,2
Uhuu amoo,neutral,0
Deveria descontar só de quem votou nesse presidente incompetente bruxonaro ...,hateSpeech,2
Sua TONTA SAFADA,hateSpeech,2
Globo lixo inimiga do Brasil,offensive,1
